"title","date","body"
"south,korean,seek,nippon,steel,asset,seizure,force,labour,case","January 2, 2019","seoul,south,korean,plaintiff,world,war,two,force,labour,court,case,japan,nippon,steel,sumitomo,metal,corp,apply,seize,nippon,steel,korean,asset,lawyer,say,asset,seizure,approve,court,could,strain,south,korea,already,frosty,bilateral,relation,japan,issuejapan,denounce,south,korean,supreme,court,rule,october,nippon,steel,pay,million,four,south,korean,compensate,suffer,force,labour,warthe,japanese,government,say,wartime,dealt,treaty,normalised,tie,two,south,korean,plaintiff,apply,district,court,dec,seizure,nippon,steel,share,koreabased,joint,venture,steelmaker,poscowe,express,strong,regret,nippon,steel,careless,inhumane,attitude,show,carry,rule,plaintiff,fought,remedy,violation,year,lawyer,say,steel,own,percent,stake,steel,rhf,joint,venture,know,pnr,million,share,worth,billion,million,south,korean,newspaper,chosun,ilbo,report,earlier,lawyer,say,much,plaintiff,seek,seizurea,daegu,district,court,confirm,asset,seizure,call,nippon,steel,office,go,unanswered,wednesday,holiday,business,steel,call,extremely,time,ruling,say,would,review,decision,carefully,stepsposco,declined,korean,plaintiff,similar,case,koreas,top,court,mitsubishi,heavy,industry,ltd,also,apply,seizure,company,asset,patent,country,south,korean,newspaper,joongang,ilbo,report,cite,unnamed,heavy,main,number,go,unanswered,automatic,voice,message,say,companys,office,close,january,th,joyce,lee,additional,reporting,mari,saito,tokyo,jane,chung,seoul,edit,simon"
"weinstein,co,ae,reach,deal,project,runway,dispute","January 2, 2019","weinstein,co,settle,fight,ae,television,network,llc,project,runway,television,show,agree,deal,end,early,year,wake,explosive,sexual,misconduct,bankrupt,film,studio,cofounder,harvey,weinstein,co,produce,project,runway,ae,joint,venture,disneyabc,television,group,hearst,carry,season,weinstein,scandal,break,last,yearto,read,full,story,westlaw,insight,click,uphereour"
"big,bash,league,scoreboard","January 2, 2019","jan,opta,scoreboard,close,play,match,brisbane,heat,sydney,sixer,tuesday,carrara,australia,sydney,sixer,win,wicket,brisbane,heat,st,inning,max,bryant,sean,abbott,tom,curran,sam,heazlett,ben,dwarshuis,chris,lynn,lbw,tom,curran,brendon,mccullum,steve,okeefe,sean,abbott,joe,burn,cb,steve,okeefe,ben,cut,joe,denly,jimmy,peirson,jordan,silk,tom,curran,james,pattinson,extras,lb,nb,pen,total,over,fall,wicket,heazlett,bryant,mccullum,burn,cut,lynn,peirson,bat,lalor,swepson,ur,rahman,bowl,ov,md,rn,wk,econ,ex,ben,manenti,steve,okeefe,ben,dwarshuis,tom,curran,sean,abbott,joe,denly,sydney,sixer,st,inning,joe,denly,jimmy,peirson,josh,lalor,justin,avendano,run,ben,cut,moises,henriques,max,bryant,ben,cut,daniel,hughes,st,jimmy,peirson,mitchell,swepson,jordan,silk,jimmy,peirson,josh,lalor,josh,philippe,tom,curran,extra,lb,nb,pen,total,over,fall,wicket,denly,avendano,hughes,henriques,silk,bat,abbott,okeefe,dwarshuis,manenti,bowl,ov,md,rn,wk,econ,ex,josh,lalor,mujeeb,ur,rahman,james,pattinson,ben,cut,mitchell,swepson,umpire,phillip,gillespie,umpire,donovan,koch,video,geoffrey,joshua,match,referee,robert,parryour"
"yen,soar,growth,concern,dampen,appetite","January 2, 2019","summaryyen,asian,start,back,world,fx,rate,jan,safehaven,currency,japanese,yen,rise,dollar,wednesday,caution,prevail,first,trading,day,year,amid,grow,concern,government,shutdown,global,growthin,quiet,start,major,currency,little,change,yen,rally,sevenmonth,high,versus,dollarthe,yen,tend,benefit,financial,stress,three,straight,week,best,perform,major,currency,last,four,day,alone,gain,percentthe,yen,benefit,building,global,slowdown,concern,might,well,get,pronounce,say,ulrich,leuchtmann,currency,strategist,stock,market,also,boost,safehaven,appeal,yen,cboe,volatility,index,widely,follow,barometer,expect,nearterm,volatility,stock,nearly,double,start,say,japanese,central,bank,make,monetary,policy,less,would,continue,strengthen,dollar,fell,percent,yen,dollar,index,little,change,euro,weaken,percent,dollar,trader,expect,single,currency,remain,pressure,growth,inflation,eurozone,remain,european,central,bank,euro,lose,percent,value,dollar,spain,sector,grow,slow,pace,august,december,survey,show,wednesday,ease,growth,output,work,reporting,vatsal,srivastava,edit,larry,kingour"
"somalia,order,top,un,official,leave","January 2, 2019","mogadishu,somalia,kick,countrys,top,united,nation,official,decision,likely,harm,relation,foreign,power,back,government,attempt,restore,stability,decade,turmoilthe,government,accuse,nicholas,haysom,special,un,antonio,guterres,internal,affairsthe,united,nation,major,backer,somalia,country,lack,strong,central,government,decision,haysom,could,intensify,mogadishu,raise,question,dec,letter,somali,security,force,arrest,former,militant,islamist,al,shabaab,group,block,run,recent,regional,require,cannot,work,country,foreign,affair,ministry,say,openly,breach,conduct,un,office,somalia,say,statement,late,tuesday,make,south,african,persona,non,gratathe,united,nation,look,matter,un,spokesman,farhan,haq,tell,reporter,york,try,get,various,detail,go,see,base,step,need,haq,saidhe,say,haysom,due,brief,un,security,council,thursday,previously,schedule,un,mission,somalia,also,support,african,union,force,fight,al,shabaab,haysom,also,due,meet,letter,somalias,interior,security,minister,express,concern,handle,arrest,former,shabaab,leader,mukhtar,robow,subsequent,unrest,last,monthat,least,civilian,kill,people,detain,child,protest,erupt,robows,arrest,southern,city,baidoa,accord,un,letterthe,government,say,robow,arrest,suspicion,bring,militant,weapon,back,baidoa,capital,south,west,region,try,contest,president,last,month,arrest,spark,clash,militiaman,loyal,robow,somali,force,ethiopian,security,force,part,african,union,force,also,involvedal,shabaab,seek,decade,topple,central,government,implement,strict,version,islamic,law,drive,capital,maintains,foothold,region,include,south,westrobow,renounce,violence,recognize,federal,authority,letter,haysom,ask,minister,explain,legal,basis,robows,arrest,also,ask,action,take,death,baidoa,follow,arrestthe,un,letter,also,contain,annexed,letter,european,union,germany,britain,announce,suspension,support,police,south,west,state,due,conduct,last,month,also,detail,un,support,somali,police,force,south,west,regional,police,include,payment,stipend,maggie,fick,additional,reporting,michelle,nichols,united,nation,edit,matthew,mpoke,bigg,james"
"shapoorji,pallonji,hire,icici,security,ipo,solar,business,mint","January 2, 2019","source,link,bitlybszug,note,verify,story,vouch"
"russia,allow,consular,access,suspect,spy,ria","January 2, 2019","moscow,russia,allow,consular,access,detain,citizen,paul,whelan,suspect,espionage,ria,news,agency,cite,foreign,ministry,spokesman,say,fsb,state,security,service,detain,whelan,friday,criminal,case,vladimir,soldatkin,edit,john"
"qatar,airways,acquire,percent,china,southern,airline","January 2, 2019","qatar,airway,acquire,percent,stake,china,southern,airline,stateowned,gulf,carrier,say,wednesday,move,gain,access,mainland,chinese,airway,also,own,percent,stake,british,airline,group,percent,south,americas,latam,airline,group,sa,percent,italy,meridiana,percent,stake,hong,kongs,cathay,pacific,qatar,flagship,airline,seek,partner,rout,block,last,year,fly,lucrative,market,saudi,arabia,united,arab,emirate,impose,arabia,uae,bahrain,egypt,impose,political,economic,boycott,qatar,june,accuse,support,terrorism,doha,southern,separate,statement,say,qatar,airway,may,consider,increase,stake,airline,next,month,qatar,previous,investment,chinese,airways,second,foreign,carrier,stake,china,southern,american,airline,chinese,carrier,leave,skyteam,airline,alliance,start,yearthere,work,together,build,long,term,way,would,bring,benefit,customer,airline,say,qatar,airway,chief,executive,akbar,director,asia,transport,uob,kay,hian,say,give,china,southern,big,competitor,cathay,pacific,great,china,deal,could,strengthen,china,southerns,position,hongkong,carrier,expensewhy,qatar,seem,one,course,gain,access,chinese,market,secondly,probably,hedge,bet,give,almost,percent,cathay,asma,alsharif,saeed,azhar,dubai,stella,qiu,beijing,edit,louise,heavensour"
"san,bernardino,shoot,lawsuit,facebook,google,twitter,dismiss","January 2, 2019","federal,judge,dismiss,lawsuit,seek,hold,facebook,google,twitter,liable,victim,december,mass,shoot,san,bernardino,california,let,islamic,state,flourish,social,medium,decision,late,monday,magistrate,judge,laurel,beeler,san,francisco,say,attack,kill,people,injured,others,direct,result,company,allege,provide,resource,islamic,statea,contrary,conclusion,pose,boundless,litigation,risk,tenable,give,service,modern,economic,social,life,judge,also,find,liability,aid,abet,terrorism,justice,sponsor,terrorism,act,jasta,find,company,generally,aware,islamic,state,use,plaintiff,include,victim,relative,victim,dec,attack,government,build,syed,farook,usborn,son,pakistani,immigrant,wife,tashfeen,malik,native,say,couple,inspired,islamist,militant,die,soon,attack,police,shootout,islamic,state,say,farook,malik,two,dismiss,lawsuit,prejudice,mean,cannot,file,cite,court,rejection,similar,claim,law,give,internet,company,broad,immunity,liability,content,post,userskeith,altman,lawyer,plaintiff,wednesday,say,decision,surprise,issue,include,impact,jasta,direct,liability,address,appellate,google,twitter,respond,request,comment,google,unit,alphabet,incaltman,plan,jan,ask,federal,appeal,court,cincinnati,revive,similar,lawsuit,three,company,june,shoot,pulse,nightclub,orlando,florida,kill,peoplethe,shooter,yorkborn,omar,mateen,later,kill,police,pledge,allegiance,islamic,state,leaderthe,case,clayborn,et,al,twitter,inc,et,al,district,court,northern,district,california,megalla,et,al,twitter,et,al,court,reporting,jonathan,stempel,york,editing,david"
"press,digest,york,time,business,news,jan","January 2, 2019","jan,follow,top,story,york,time,business,page,verify,story,vouch,accuracy,mitt,romney,incoming,senator,utah,former,republican,nominee,revive,rivalry,president,trump,tuesday,oped,essay,washington,post,say,trump,risen,mantle,office,netflix,inc,block,episode,show,patriot,act,hasan,minhaj,stream,saudi,arabia,saudi,government,complain,episode,critical,crown,prince,mohammed,bin,salman,violate,cyber,crime,law,american,border,officer,send,tear,gas,mexico,early,tuesday,drive,away,migrant,try,cross,border,united,state,custom,border,protection,agency,say,statement,nytimsfmcv,sault,ste,marie,tribe,chippewa,indian,michigans,upper,peninsula,united,state,government,shutdown,come,price,tag,every,day,federal,money,arrive,keep,health,clinic,staff,food,pantry,shelve,full,employee,pay,nytimsfkeq,minute,year,scientist,engineer,johns,hopkins,apply,physic,laboratory,celebrate,moment,nasas,horizon,spacecraft,make,close,approach,small,icy,world,nickname,ultima,thule,encounter,distant,object,ever,visit,bengaluru"
"wta,auckland,womens,single,seed,progress","January 2, 2019","jan,opta,seed,progress,wta,auckland,womens,single,match,tuesday,seed,seed,rslt,opponent,score,caroline,wozniacki,den,st,play,laura,siegemund,ger,start,julia,goerges,ger,nd,play,mona,barthel,ger,start,st,johanna,larsson,swe,suwei,hsieh,tpe,nd,play,monica,puig,pur,start,st,polona,hercog,slo,petra,martic,cro,st,lose,sofia,kenin,usa,barbora,strycova,cze,nd,play,amanda,anisimova,usa,start,st,taylor,townsend,usa,venus,williams,usa,nd,play,lauren,davis,usa,start,st,victoria,azarenka,blr,kirsten,flipkens,bel,nd,lose,sara,sorribes,tormo,esp,st,sachia,vickery,usa,alison,van,uytvanck,bel,st,lose,bibiane,schoofs,ned,retired,note,time,gmtour"
"china,never,yield,core,national,interest,people,daily","January 2, 2019","shanghai,china,yield,issue,deem,core,national,interest,commentary,rule,communist,party,official,newspaper,say,wednesday,day,chinas,president,call,united,statesin,matter,relate,core,national,interest,china,give,give,never,give,people,daily,commentary,president,xi,jinping,president,donald,trump,sent,message,tuesday,mark,th,diplomatic,relation,two,united,state,face,key,deadline,march,talk,end,damage,trade,war,trump,say,talk,deal,regardless,sinous,relation,chinas,strategic,choice,deepen,reform,unswerving,committed,thing,commentary,andrew,galbraith,editing,paul,taitour"
"gm,sell,electric,vehicle,trigger,taxcredit,phaseout,source","January 2, 2019","washington,general,motor,cohit,total,electric,vehicle,sell,united,state,end,reach,threshold,trigger,phaseout,federal,tax,credit,next,month,person,brief,matter,say,large,automaker,reach,figure,fourth,quarter,mean,credit,fall,april,drop,october,six,month,credit,completely,disappear,april,figure,cover,gms,cumulative,ev,sale,tax,credit,aim,defray,cost,electric,vehicle,expensive,similarly,size,internal,combustion,engine,vehicle,congress,set,phaseout,threshold,vehicle,per,say,previously,expect,reach,sale,figure,end,decline,comment,ahead,release,quarterly,sale,result,thursdaygm,tesla,inc,hit,figure,july,lobby,congress,lift,cap,extend,exist,tax,credit,tesla,ev,tax,credit,fell,tuesday,tesla,say,cut,price,evs,partially,offset,low,tax,creditin,march,gm,chief,executive,mary,barra,call,congress,expand,consumer,tax,credit,electric,vehicle,company,boost,production,ev,bolt,response,consumer,demand,repeat,request,last,month,visit,capitol,hillgm,say,november,doubling,resource,allocate,develop,electric,vehicle,part,include,end,production,five,north,american,plant,gm,also,announce,would,halt,production,plugin,hybrid,chevrolet,volt,marchin,november,report,say,taxpayer,claim,million,ev,tax,credit,congress,estimate,cost,ev,tax,credit,billion,fiscal,david,shepardson,edit,bernadette,baumour"
"start,strong,safety,bid,lift,yen","January 2, 2019","hurt,weak,data,spain,france,italy,germanyyen,benefit,york,jan,dollar,climb,euro,sterling,wednesday,start,year,strong,footing,fell,safehaven,japanese,yen,investor,remain,wary,slow,global,growth,volatile,equity,marketsthe,euro,fell,percent,dollar,follow,weak,data,spain,france,italy,euro,area,morning,generally,soft,side,say,eric,viloria,fx,strategist,credit,agricole,activity,weaken,much,europe,asia,december,uschina,trade,war,slowdown,demand,hit,production,many,economy,offer,little,reason,optimism,year,expect,single,currency,remain,pressure,growth,inflation,euro,zone,remain,european,central,bank,fell,percent,partially,reverse,gain,notch,earlier,week,strong,factory,survey,fail,dispel,grow,concern,brexit,dollar,relatively,stable,go,end,flag,equity,market,boom,wan,cash,company,federal,reserve,raise,interest,rate,many,time,previously,signal,pose,challenge,cautious,start,year,trader,currency,market,punish,perceive,risky,currency,australian,dollar,euro,lift,yen,fresh,sevenmonth,high,versus,yen,tend,benefit,financial,stress,japan,worlds,big,creditor,nation,dollar,percent,factory,activity,contract,first,time,month,december,domestic,export,order,continue,weaken,private,survey,showedthe,australian,dollar,whose,fortune,largely,depend,chinese,economy,australia,send,bulk,fell,percentthe,data,china,general,concern,slow,global,growth,riskoff,tone,help,japanese,yen,display,outperform,today,say,viloriathe,yen,also,find,support,continue,worry,extend,government,shutdown,fall,treasury,yield,donald,trump,invite,democratic,republican,leader,congress,white,house,wednesday,border,security,brief,th,day,partial,federal,government,benchmark,year,government,bond,hit,month,low,wednesday,amid,concern,global,growth,saqib,iqbal,ahmed,edit,bernadette,baumour"
"nigerias,crude,output,rise,mln,bpd","January 2, 2019","abuja,nigerias,crude,oil,production,rise,million,barrel,day,compare,million,bpd,year,state,oil,company,nigerian,national,petroleum,nnpc,large,oil,producer,opec,member,relies,crude,sale,twothirds,government,crude,oil,daily,production,record,upward,swing,million,barrel,outgone,compare,average,daily,production,million,barrel,nnpc,say,emailed,statement,maintain,line,consistent,yearonyear,group,manage,director,maikanti,baru,saidbaru,tell,november,country,produce,million,bpd,oil,million,bpd,talk,average,year,include,condensate,nnpc,spokesman,ndu,ughamadu,tell,phone,interview,ask,detail,million,bpd,production,figure,level,camillus,eboh,write,alexis,akwagyiram,edit,jan,harvey,louise,heavensour"
